Ticker,Assets YoY Difference,Assets YoY % Change,Debt YoY Difference,Debt YoY % Change,Shares YoY Difference,Shares YoY % Change,Assets Change,Debt Change,Shares Change,Revenue YoY Difference,Revenue YoY % Change,Gross Profit YoY Difference,Gross Profit YoY % Change,Net Income YoY Difference,Net Income YoY % Change,Operating Expenses YoY Difference,Operating Expenses YoY % Change,Total Expenses YoY Difference,Total Expenses YoY % Change,Cost of Revenue YoY Difference,Cost of Revenue YoY % Change,Revenue Change,Gross Profit Change,Net Income Change,Operating Expenses Change,Total Expenses Change,Cost of Revenue Change,Operating Cash Flow YoY Difference,Operating Cash Flow YoY % Change,Operating Cash Flow Change,Free Cash Flow YoY Difference,Free Cash Flow YoY % Change,Free Cash Flow Change
IVZ,-823000000.0,-2.765754382191632,533300000.0,6.601881653874719,-5300000.0,-1.1653474054529434,Decrease,Increase,Decrease,-332500000.0,-5.49686719899486,-432200000.0,-17.730554643912043,-1017600000.0,-110.5246008471815,1299900000.0,118.31255119686901,1399600000.0,29.715498938428865,99700000.0,2.760778666962027,Decrease,Decrease,Decrease,Increase,Increase,Increase,597600000.0,84.98293515358361,Increase,626200000.0,122.71213011953752,Increase
INVH,684259000.0,3.6913728154966963,776975000.0,10.000866254768749,546857.0,0.08944174349700962,Increase,Increase,Increase,194157000.0,8.675000145211097,92300000.0,6.767685803404233,136141000.0,35.51544495720387,44492000.0,6.2476567074686296,146349000.0,9.225075736277644,101857000.0,11.650293324732042,Increase,Increase,Increase,Increase,Increase,Increase,83501000.0,8.157684691188937,Increase,70469000.0,8.641021585080377,Increase
IQV,1344000000.0,5.304495401981302,360000000.0,2.858277094084949,-4200000.0,-2.2617124394184174,Increase,Increase,Decrease,574000000.0,3.9833448993754406,211000000.0,4.196499602227521,267000000.0,24.472960586617788,-23000000.0,-0.7185254607935065,340000000.0,2.7020583326710534,363000000.0,3.8691110637390835,Increase,Increase,Increase,Decrease,Increase,Increase,-111000000.0,-4.911504424778757,Decrease,-86000000.0,-5.422446406052961,Decrease
IRM,1333288000.0,8.260505210676694,1331051000.0,12.699112498663112,1312443.0,0.4512745123362194,Increase,Increase,Increase,376715000.0,7.381395861018181,208035000.0,7.13804369531994,-372747000.0,-66.92274960905308,144274000.0,7.722736450391077,312954000.0,7.713371381699918,168680000.0,7.705379330507234,Increase,Increase,Decrease,Increase,Increase,Increase,185872000.0,20.035895418213954,Increase,-275642000.0,-624.8685165034458,Decrease
JBHT,751678000.0,9.653503937928098,64369000.0,5.101613805718785,-523355.0,-0.504470733371698,Increase,Increase,Decrease,-1984334000.0,-13.394992128729044,-262388000.0,-10.612138916986547,-241064000.0,-24.868597649355085,75969000.0,6.658258645683435,-1645977000.0,-12.20829662510794,-1721946000.0,-13.95251717137146,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-32264000.0,-1.8157649185483349,Decrease,-353899000.0,-149.9025778741645,Decrease
JBL,-293000000.0,-1.4860272860982904,300000000.0,11.650485436893199,-4199558.0,-3.099442499216576,Decrease,Increase,Decrease,1224000000.0,3.656132385447153,235000000.0,8.92857142857142,-178000000.0,-17.8714859437751,52000000.0,4.25880425880425,1041000000.0,3.246328000748422,989000000.0,3.2062504052389196,Increase,Increase,Decrease,Increase,Increase,Increase,83000000.0,5.027256208358577,Increase,438000000.0,164.66165413533832,Increase
JKHY,150655000.0,5.431306794297841,-215000000.0,-78.18181818181819,-22303.0,-0.03059630081765352,Increase,Decrease,Decrease,137841000.0,6.634300780381408,57426000.0,6.688018261436701,15170000.0,4.137505932152541,48723000.0,12.891319532639066,129138000.0,8.086215900424175,80415000.0,6.59646515107517,Increase,Increase,Increase,Increase,Increase,Increase,186482000.0,48.87369974237274,Increase,161043000.0,92.24860375196906,Increase
J,-43310000.0,-0.29542129730398825,-543785000.0,-16.197305180182862,-1416380.0,-1.1118160317563741,Decrease,Decrease,Decrease,1429589000.0,9.579881825324632,146275000.0,4.396550687698375,21738000.0,3.3752614360310407,-11112000.0,-0.46123385868279687,1272202000.0,9.08392910376492,1283314000.0,11.0670730787092,Increase,Increase,Increase,Decrease,Increase,Increase,500054000.0,105.33906035065695,Increase,490183000.0,141.22485551464445,Increase
JNJ,-19820000000.0,-10.577549125297525,-1005000000.0,-3.7380049096183865,-206519000.0,-7.90171552844604,Decrease,Decrease,Decrease,5169000000.0,6.462057757219641,3212000000.0,5.798461927284548,17212000000.0,95.93668134440667,2016000000.0,6.075766251770598,3973000000.0,6.87643872129049,1957000000.0,7.956578305415518,Increase,Increase,Increase,Increase,Increase,Increase,1597000000.0,7.535151457959799,Increase,593000000.0,3.450683735816118,Increase
JCI,84000000.0,0.1992504388253602,392000000.0,5.2787503366549915,-8324696.0,-1.2087607183311144,Increase,Increase,Decrease,1494000000.0,5.905371753824262,628000000.0,7.527268368692308,317000000.0,20.691906005221927,236000000.0,3.969722455845237,1102000000.0,4.812016942491604,866000000.0,5.107336635999049,Increase,Increase,Increase,Increase,Increase,Increase,235000000.0,11.832829808660627,Increase,288000000.0,20.659971305595406,Increase
JNPR,191800000.0,2.056461556606304,15500000.0,0.9679635296321765,-2627900.0,-0.8138432951378172,Increase,Increase,Decrease,263300000.0,4.9667999698181475,243600000.0,8.234458979819493,-160800000.0,-34.140127388535035,214800000.0,8.879702356345586,234500000.0,4.9245049245049355,19700000.0,0.8408382773485767,Increase,Increase,Decrease,Increase,Increase,Increase,775200000.0,794.2622950819672,Increase,720900000.0,-9612.0,Increase
K,-2875000000.0,-15.543901384083048,-228000000.0,-4.288132405491818,-1211734.0,-0.3545155808224787,Decrease,Decrease,Decrease,469000000.0,3.7066308385363067,472000000.0,12.385200734715296,-9000000.0,-0.9375000000000022,178000000.0,6.846153846153835,175000000.0,1.529452892850891,-3000000.0,-0.033928975344943435,Increase,Increase,Decrease,Increase,Increase,Decrease,-6000000.0,-0.363416111447612,Decrease,-195000000.0,-16.766981943250215,Decrease
KVUE,535000000.0,1.9585590862498226,-1243000000.0,-13.919372900335947,26434440.0,1.3994083640897381,Increase,Decrease,Increase,494000000.0,3.3043478260869508,358000000.0,4.321062160531075,-400000000.0,-19.379844961240313,505000000.0,9.003387413086106,641000000.0,5.222421378523712,136000000.0,2.0405101275318804,Increase,Increase,Decrease,Increase,Increase,Increase,643000000.0,25.465346534653467,Increase,549000000.0,25.534883720930225,Increase
KDP,293000000.0,0.5652333275459664,-1127000000.0,-10.17882947976878,-17948250.0,-1.274376791301013,Increase,Decrease,Decrease,757000000.0,5.385217329444414,757000000.0,10.337293458964902,745000000.0,51.88022284122562,346000000.0,7.621145374449334,346000000.0,3.0690083377683086,0.0,0.0,Increase,Increase,Increase,Increase,Increase,No Change,-1508000000.0,-53.15474092351076,Decrease,-1610000000.0,-65.50040683482506,Decrease
KEYS,585000000.0,7.224005927389476,-598000000.0,-33.35192414947016,-3900000.0,-2.1848739495798353,Increase,Decrease,Decrease,44000000.0,0.8118081180811698,82000000.0,2.376811594202888,-67000000.0,-5.960854092526691,58000000.0,2.7410207939508435,20000000.0,0.48947626040136694,-38000000.0,-1.9289340101522834,Increase,Increase,Decrease,Increase,Increase,Decrease,264000000.0,23.076923076923084,Increase,253000000.0,26.38164754953076,Increase
KMB,-626000000.0,-3.483583750695607,-161000000.0,-2.1245711269464285,-502000.0,-0.14874074074073818,Decrease,Decrease,Decrease,256000000.0,1.268897149938053,813000000.0,13.072841292812342,-170000000.0,-8.790072388831438,492000000.0,13.90616167326173,-65000000.0,-0.37155596204413444,-557000000.0,-3.9911149326454565,Increase,Increase,Decrease,Increase,Decrease,Decrease,809000000.0,29.601170874496894,Increase,919000000.0,49.48842218632203,Increase
KIM,447900000.0,2.512604816684183,458910000.0,6.4112504725557296,1387672.0,0.2243668350346617,Increase,Increase,Increase,55716000.0,3.224895293352259,29905000.0,2.4987946793763482,528297000.0,419.3632120403887,19538000.0,3.128412544393089,45349000.0,3.9248217780051053,25811000.0,4.8616801059319315,Increase,Increase,Increase,Increase,Increase,Increase,210493000.0,24.444266380525683,Increase,210493000.0,24.444266380525683,Increase
KMI,942000000.0,1.3442164445332416,-337000000.0,-1.191065243514522,-27951982.0,-1.243591693621826,Increase,Decrease,Decrease,-3866000000.0,-20.13541666666666,387000000.0,4.987756154143574,-157000000.0,-6.161695447409732,172000000.0,4.616210413311861,-4081000000.0,-26.907100942836426,-4253000000.0,-37.17332401013898,Decrease,Increase,Decrease,Increase,Decrease,Decrease,1524000000.0,30.682504529897315,Increase,800000000.0,23.909145248057385,Increase
KKR,41947558000.0,15.234454507735485,5501066000.0,12.753996762735497,23895110.0,2.774918040191343,Increase,Increase,Increase,8757814000.0,157.3715340869885,2853848000.0,142.20867718455673,4253925000.0,-815.4530502392344,370122000.0,15.73393085558845,6274088000.0,106.1491542193274,5903966000.0,165.92316510377424,Increase,Increase,Increase,Increase,Increase,Increase,3785447000.0,-71.70413499318748,Increase,3762110000.0,-70.13216039699384,Increase
KLAC,1361209000.0,9.672928280600047,-10537000.0,-0.17887408296688445,-2325000.0,-1.700182815356488,Increase,Decrease,Decrease,-683809000.0,-6.514913792380684,-393575000.0,-6.269365022398954,-625381000.0,-18.462647135147204,-34563000.0,-1.5138938955863046,-324797000.0,-4.995831641379644,-290234000.0,-6.880343227745156,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-361230000.0,-9.843302300803447,Decrease,-297023000.0,-8.9243960875112,Decrease
KHC,-174000000.0,-0.19223757913228168,161000000.0,0.8371028960640459,-7000000.0,-0.5714285714285672,Decrease,Increase,Decrease,155000000.0,0.5852369265622048,804000000.0,9.899039645407527,492000000.0,20.820990266610238,319000000.0,9.311150029188564,-330000000.0,-1.5145256780944472,-649000000.0,-3.534280890921959,Increase,Increase,Increase,Increase,Decrease,Decrease,1507000000.0,61.036857027136485,Increase,1410000000.0,90.79201545396008,Increase
KR,882000000.0,1.777401608125273,23000000.0,0.22684682907585518,4000000.0,0.5586592178770999,Increase,Increase,Increase,1781000000.0,1.2012842477303165,1586000000.0,4.990874189690975,-80000000.0,-3.5650623885918,2625000000.0,9.506391916850765,2820000000.0,1.9570693926838967,195000000.0,0.16741071428572063,Increase,Increase,Decrease,Increase,Increase,Increase,2290000000.0,50.91151622943531,Increase,1464000000.0,103.09859154929578,Increase
LHX,8163000000.0,24.349719603865893,4935000000.0,79.27710843373494,-802877.0,-0.42121129989992623,Increase,Increase,Decrease,2357000000.0,13.81432422928144,186000000.0,3.775116703876602,165000000.0,15.536723163841803,244000000.0,8.57946554149085,2415000000.0,16.12257160024033,2171000000.0,17.890399670374958,Increase,Increase,Increase,Increase,Increase,Increase,-62000000.0,-2.873030583873959,Decrease,-259000000.0,-13.58866736621196,Decrease
LH,-3430000000.0,-17.01802521446185,-984100000.0,-19.530443756449944,-4300000.0,-4.87528344671202,Decrease,Decrease,Decrease,297700000.0,2.5092928969394634,-344000000.0,-9.274987192968265,-861100000.0,-67.32077241810647,284500000.0,14.539786375019158,926200000.0,9.159686303984493,641700000.0,7.8687921520539605,Increase,Decrease,Decrease,Increase,Increase,Increase,-628200000.0,-32.11820645227262,Decrease,-652500000.0,-42.74204113716756,Decrease
LRCX,-36915000.0,-0.19654829984788735,-498899000.0,-10.048431563377147,-2920000.0,-2.190596937665512,Decrease,Decrease,Decrease,-2523130000.0,-14.47702145151084,-724134000.0,-9.311315204917115,-683159000.0,-15.144523381093611,210776000.0,8.233710884931721,-1588220000.0,-13.005930636237661,-1798996000.0,-18.63937251381663,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-526669000.0,-10.16944014390595,Decrease,-421771000.0,-9.017268251175336,Decrease
LW,847200000.0,12.994263627718649,192300000.0,5.9198374584410685,-1999027.0,-1.372339015497559,Increase,Increase,Decrease,1117000000.0,20.876163420924755,334600000.0,23.364290203198102,-283400000.0,-28.089999008821486,151400000.0,27.527272727272734,933800000.0,20.897392861139075,782400000.0,19.966824039811158,Increase,Increase,Decrease,Increase,Increase,Increase,36500000.0,4.791912826572142,Increase,-239000000.0,-221.91272051996287,Decrease
LVS,-261000000.0,-1.1842642588139163,-1818000000.0,-13.035061303506135,-11000000.0,-1.4397905759162333,Decrease,Decrease,Decrease,6262000000.0,152.36009732360097,3517000000.0,213.15151515151513,-611000000.0,-33.35152838427947,392000000.0,16.198347107438018,3137000000.0,64.28278688524588,2745000000.0,111.58536585365853,Increase,Increase,Decrease,Increase,Increase,Increase,4022000000.0,-505.91194968553464,Increase,3545000000.0,-225.0793650793651,Increase
LDOS,-376000000.0,-2.876597046897711,736000000.0,18.737270875763755,-1233581.0,-0.900424087591245,Decrease,Increase,Decrease,1042000000.0,7.238121700472355,160000000.0,7.677543186180413,-486000000.0,-70.94890510948906,-9000000.0,-0.9463722397476393,873000000.0,6.582221216919248,882000000.0,7.163742690058483,Increase,Increase,Decrease,Decrease,Increase,Increase,173000000.0,17.43951612903225,Increase,95000000.0,11.008111239860941,Increase
LEN,1250008000.0,3.290854812495536,-1215108000.0,-19.601247657738107,-8861977.0,-3.057856348457677,Increase,Decrease,Decrease,562356000.0,1.6701488906926132,-1261160000.0,-17.510896755188455,-675614000.0,-14.642299460894536,86840000.0,20.950643911430223,1910356000.0,7.106089847981822,1823516000.0,6.889286454508481,Increase,Decrease,Decrease,Increase,Increase,Increase,1914070000.0,58.611898086394575,Increase,1871485000.0,58.32980619326318,Increase
LLY,14516500000.0,29.332306859191192,3583300000.0,24.314164546225612,-50803000.0,-5.3466599030501545,Increase,Increase,Decrease,5582700000.0,19.56000756795393,5130300000.0,23.413625659468053,-1004400000.0,-16.083781706379707,2996300000.0,22.599428282660682,3448700000.0,17.34052021057819,452400000.0,6.823735255965491,Increase,Increase,Decrease,Increase,Increase,Increase,-3345600000.0,-44.1040378607116,Decrease,-7752400000.0,-168.51578123641423,Decrease
LIN,1153000000.0,1.4474377965803864,1199000000.0,9.829480242662726,-10012482.0,-2.0331661956369707,Increase,Increase,Decrease,-510000000.0,-1.5285936938017053,1448000000.0,10.406784533563318,2052000000.0,49.48155292982879,-124000000.0,-1.7181654427047222,-2082000000.0,-7.80740240746991,-1958000000.0,-10.066838046272498,Decrease,Increase,Increase,Decrease,Decrease,Decrease,441000000.0,4.9751805054151665,Increase,-173000000.0,-3.0398875417325555,Decrease
LYV,2613204000.0,15.875276360424117,175559000.0,3.3227992149851504,2039529.0,0.881906533134269,Increase,Increase,Increase,6067819000.0,36.37507707753866,1113327000.0,25.630667651994955,267294000.0,90.30629827086416,761787000.0,20.91273656255508,5716279000.0,35.77097008313655,4954492000.0,40.157911749553634,Increase,Increase,Increase,Increase,Increase,Increase,-461269000.0,-25.177573041975087,Decrease,-583240000.0,-39.440699983838,Decrease
LKQ,3041000000.0,25.261671373982388,1033000000.0,39.39740655987796,-100000.0,-0.03741114852225946,Increase,Increase,Decrease,1072000000.0,8.378927622322973,352000000.0,6.739421788244293,-213000000.0,-18.537859007832903,372000000.0,9.838667019307067,1092000000.0,9.619450317124745,720000000.0,9.509972262580902,Increase,Increase,Decrease,Increase,Increase,Increase,106000000.0,8.479999999999999,Increase,-30000000.0,-2.9182879377431914,Decrease
LMT,-424000000.0,-0.8018154311648984,1862000000.0,12.068183291204871,-14000000.0,-5.511811023622048,Decrease,Increase,Decrease,1587000000.0,2.405128516003874,192000000.0,2.3168818631591703,1188000000.0,20.72575017445917,33000000.0,-54.0983606557377,1428000000.0,2.477618155319594,1395000000.0,2.417803351994041,Increase,Increase,Increase,Increase,Increase,Increase,118000000.0,1.5124327095616508,Increase,97000000.0,1.5818656229615202,Increase
LOW,-1913000000.0,-4.376773130776979,2508000000.0,7.628665287747904,-27000000.0,-4.492512479201327,Decrease,Increase,Decrease,-10682000000.0,-11.005676959375222,-3413000000.0,-10.580649161422329,1289000000.0,20.0248562995184,-4811000000.0,-21.771201013666396,-12080000000.0,-13.901035673187568,-7269000000.0,-11.217246381284529,Decrease,Decrease,Increase,Decrease,Decrease,Decrease,-449000000.0,-5.227616719059258,Decrease,-584000000.0,-8.639053254437867,Decrease
LYB,635000000.0,1.7461845180805735,-207000000.0,-1.96394686907021,-1516598.0,-0.46521411042944605,Increase,Decrease,Decrease,-9344000000.0,-18.52094111117718,-1346000000.0,-20.381586917019987,-1768000000.0,-45.543534260690365,253000000.0,17.642956764295683,-7745000000.0,-17.10430423356375,-7998000000.0,-18.24070061805825,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-1177000000.0,-19.23516914528518,Decrease,-818000000.0,-19.34263419248049,Decrease
MRO,-365000000.0,-1.830491474423268,-2143000000.0,-38.815431986958885,-56000000.0,-8.846761453396523,Decrease,Decrease,Decrease,-1133000000.0,-15.02652519893899,-1685000000.0,-38.61136571952337,-2058000000.0,-56.97674418604651,-194000000.0,-22.376009227220294,358000000.0,8.854810784071244,552000000.0,17.38035264483626,Decrease,Decrease,Decrease,Decrease,Increase,Increase,-1341000000.0,-24.705232129697862,Decrease,-1894000000.0,-47.97365754812564,Decrease
MPC,-3917000000.0,-4.3568695497419485,-305000000.0,-1.1898260123273774,-86000000.0,-18.942731277533042,Decrease,Decrease,Decrease,-29074000000.0,-16.384056623443954,-6061000000.0,-26.85780121416227,-4835000000.0,-33.30807384954533,234000000.0,6.50542118432027,-22779000000.0,-14.373150432538505,-23013000000.0,-14.858024611649856,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-2244000000.0,-13.715543059715174,Decrease,-1714000000.0,-12.294670396671691,Decrease
MAR,859000000.0,3.4616159580898698,1940000000.0,20.68230277185501,-20060025.0,-6.45847553122988,Increase,Increase,Decrease,2940000000.0,14.152987050498233,566000000.0,12.417727073277751,725000000.0,30.746395250212032,116000000.0,10.701107011070121,2490000000.0,14.393895600901786,2374000000.0,14.640764724020961,Increase,Increase,Increase,Increase,Increase,Increase,807000000.0,34.151502327549736,Increase,687000000.0,33.82570162481535,Increase
MMC,3916000000.0,8.877000498707899,617000000.0,5.495680057005425,-2779584.0,-0.5617753006884385,Increase,Increase,Decrease,2016000000.0,9.72972972972972,988000000.0,11.423285929009142,706000000.0,23.14754098360656,-14000000.0,-0.3204394598306237,1014000000.0,6.167883211678826,1028000000.0,8.516278684450329,Increase,Increase,Increase,Decrease,Increase,Increase,793000000.0,22.88600288600289,Increase,847000000.0,28.280467445742907,Increase
MLM,131300000.0,0.8757069683064778,-395300000.0,-9.106406505563358,-278579.0,-0.44859742351046616,Increase,Decrease,Decrease,616500000.0,10.006979726329801,599300000.0,42.10637251457881,302100000.0,34.85233041070606,206900000.0,99.71084337349399,224100000.0,4.531942000849365,17200000.0,0.3630683497277021,Increase,Increase,Increase,Increase,Increase,Increase,537200000.0,54.19693301049233,Increase,368700000.0,72.37926972909305,Increase
MAS,176000000.0,3.393098129940242,-1000000.0,-0.033944331296675845,-4700000.0,-2.0861074123391,Increase,Decrease,Decrease,-713000000.0,-8.214285714285719,123000000.0,4.53372650202728,64000000.0,7.582938388625582,81000000.0,5.785714285714283,-755000000.0,-10.248405049545273,-836000000.0,-14.010390480978717,Decrease,Increase,Increase,Increase,Decrease,Decrease,573000000.0,68.21428571428572,Increase,554000000.0,89.93506493506493,Increase
MA,3724000000.0,9.616775126536513,595000000.0,4.327587460906246,-22000000.0,-2.3012552301255207,Increase,Increase,Decrease,2861000000.0,12.86594414714215,2102000000.0,12.3836455755862,1265000000.0,12.739174219536764,194000000.0,4.5625587958607605,953000000.0,10.015764582238562,759000000.0,14.421432642979282,Increase,Increase,Increase,Increase,Increase,Increase,785000000.0,7.012058954890565,Increase,794000000.0,7.862943157060798,Increase
MTCH,325122000.0,7.772898494870861,6516000.0,0.1698765761683818,-10734894.0,-3.8390272779403545,Increase,Increase,Decrease,175661000.0,5.508612371320876,181610000.0,8.148038476723741,289593000.0,80.01000149193527,98245000.0,7.290270685016087,92296000.0,3.9996862515335296,-5949000.0,-0.6197113847096203,Increase,Increase,Increase,Increase,Increase,Decrease,371103000.0,70.59377425393009,Increase,352816000.0,74.03344363704274,Increase
MKC,-262600000.0,-2.0007771487782766,-302400000.0,-8.302446256486284,100000.0,0.03731343283581712,Decrease,Decrease,Increase,311700000.0,4.908274938981183,228000000.0,10.024181138711796,-1400000.0,-0.2052785923753686,121200000.0,8.930808341316032,204900000.0,3.771327603025898,83700000.0,2.0534838076545547,Increase,Increase,Decrease,Increase,Increase,Increase,585800000.0,89.91557943207982,Increase,583900000.0,149.91014120667523,Increase
MCD,5711200000.0,11.323747511678262,1249400000.0,3.479883576810061,-8600000.0,-1.1759879666347617,Increase,Increase,Decrease,2311100000.0,9.969114767109822,1355300000.0,10.261826882306613,2291400000.0,37.09327548806942,-45700000.0,-1.5964507790120819,910100000.0,7.0891104533416405,955800000.0,9.581570663833027,Increase,Increase,Increase,Decrease,Increase,Increase,2225200000.0,30.124412795971132,Increase,1767000000.0,32.200455580865594,Increase
MCK,5123000000.0,8.220474967907565,953000000.0,20.60095114569822,-5591714.0,-4.111554411764706,Increase,Increase,Decrease,32240000000.0,11.65114505747875,470000000.0,3.803204402006788,-558000000.0,-15.674157303370784,881000000.0,11.32973251028806,32651000000.0,11.99835372194804,31770000000.0,12.018021357805653,Increase,Increase,Decrease,Increase,Increase,Increase,-845000000.0,-16.379143244814887,Decrease,-974000000.0,-21.169311019343617,Decrease
MDT,-967000000.0,-1.0632449311694603,-410000000.0,-1.6881459216865013,-19471505.0,-1.4631329118808267,Decrease,Decrease,Decrease,1137000000.0,3.6410798347583873,640000000.0,3.12073337234251,-82000000.0,-2.1820117083555135,950000000.0,6.472271426624876,1447000000.0,5.69752332952711,497000000.0,4.636626550984224,Increase,Increase,Decrease,Increase,Increase,Increase,748000000.0,12.38615664845173,Increase,620000000.0,13.53711790393013,Increase
MRK,-2485000000.0,-2.276474899230485,4938000000.0,17.17863976343712,-6200611.0,-0.24432690567701698,Decrease,Increase,Decrease,832000000.0,1.403437747752312,2117000000.0,5.055884600687821,-14154000000.0,-97.48605275845443,17445000000.0,73.95082662144976,16160000000.0,39.41367283724788,-1285000000.0,-7.380391706392508,Increase,Increase,Decrease,Increase,Increase,Decrease,-6089000000.0,-31.887928777166795,Decrease,-5564000000.0,-37.83232474331951,Decrease
META,43896000000.0,23.634689625094897,8462000000.0,85.27663005139574,-53000000.0,-2.0275439938791107,Increase,Increase,Decrease,18293000000.0,15.687468377226455,17583000000.0,19.245840630472856,15898000000.0,68.52586206896551,-224000000.0,-0.35888233786208756,486000000.0,0.5543831631780183,710000000.0,2.8119925541605584,Increase,Increase,Increase,Decrease,Increase,Increase,20638000000.0,40.8875681030213,Increase,24803000000.0,130.24049569418187,Increase
MTD,-136840000.0,-3.9182280354885357,-19860000.0,-1.0406187122736443,-612837.0,-2.7681320333715065,Decrease,Decrease,Decrease,-131400000.0,-3.3522896725241558,-66756000.0,-2.8923217168491777,-83724000.0,-9.595851929279242,-20219000.0,-1.7108329342320538,-84863000.0,-3.037885597544865,-64644000.0,-4.011002272802012,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,106807000.0,12.432906862910587,Increase,122725000.0,16.63332547240135,Increase
MGM,-3323658000.0,-7.2740151788687974,-1089007000.0,-14.651336095049828,-52537383.0,-13.858905839380775,Decrease,Decrease,Decrease,3036764000.0,23.132869700479564,1136185000.0,17.548608371732687,-330913000.0,-22.463822718592784,-2160601000.0,-26.388101299679946,-260022000.0,-1.7520791376834377,1900579000.0,28.56732085441973,Increase,Increase,Decrease,Decrease,Decrease,Increase,934315000.0,53.19300958403883,Increase,767569000.0,77.42312599922332,Increase
MCHP,-497100000.0,-3.0365967636512448,-41300000.0,-0.8191681377313187,-8796123.0,-1.6126069738292448,Decrease,Decrease,Decrease,-804300000.0,-9.531088911799213,-702200000.0,-12.323838607206161,-330800000.0,-14.783036153193008,-148900000.0,-5.758149967129434,-251000000.0,-4.712110687667792,-102100000.0,-3.7251897256275535,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-728300000.0,-20.113228389947523,Decrease,-527200000.0,-16.817659818808217,Decrease
MU,-2029000000.0,-3.061116726762514,5923000000.0,98.38870431893687,4000000.0,0.3656307129798808,Decrease,Increase,Increase,-15218000000.0,-49.47655894401457,-15314000000.0,-110.18851633328536,-14520000000.0,-167.14631057902614,-146000000.0,-3.4853186918118895,-50000000.0,-0.2375409758183289,96000000.0,0.5693950177935836,Decrease,Decrease,Decrease,Decrease,Decrease,Increase,-13622000000.0,-89.73058428298532,Decrease,-9231000000.0,-296.4354527938343,Decrease
MSFT,100187000000.0,24.318649630075527,698000000.0,1.6623005477494734,2000000.0,0.026910656620016127,Increase,Increase,Increase,33207000000.0,15.66996201307127,24956000000.0,17.08706488100129,15775000000.0,21.800417351888445,4046000000.0,7.032974673642856,12297000000.0,9.965800051867223,8251000000.0,12.527519244492357,Increase,Increase,Increase,Increase,Increase,Increase,30966000000.0,35.356580119202576,Increase,14596000000.0,24.541403951240028,Increase
MAA,243338000.0,2.1647044590129116,-349678000.0,-7.956444089892312,1213788.0,1.0510776484058626,Increase,Decrease,Increase,128602000.0,6.36685799949106,59769000.0,8.691005378712857,-84630000.0,-13.276626986866136,-255000.0,-0.4334302177349425,68578000.0,4.930164746209176,68833000.0,5.16704137281323,Increase,Increase,Decrease,Decrease,Increase,Increase,78708000.0,7.43595290978849,Increase,7632000.0,1.2931669883204933,Increase
MHK,-560563000.0,-3.969871460023322,-276778000.0,-13.988839374839213,152000.0,0.23924198067175606,Decrease,Decrease,Increase,-601950000.0,-5.128624575223872,-233774000.0,-7.942241456044763,-464763000.0,-1840.8642611003288,116278000.0,5.803923056266269,-251898000.0,-2.3330203165171426,-368176000.0,-4.186844604378237,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,660076000.0,98.6435090330612,Increase,627889000.0,710.1933017384715,Increase
MOH,2578000000.0,20.935520545720323,4000000.0,0.18382352941177516,300000.0,0.5172413793103514,Increase,Increase,Increase,2098000000.0,6.561581284793894,408000000.0,10.392256749872653,299000000.0,37.75252525252526,216000000.0,8.48722986247543,1906000000.0,6.230183375281917,1690000000.0,6.025385054192811,Increase,Increase,Increase,Increase,Increase,Increase,889000000.0,115.00646830530398,Increase,896000000.0,131.37829912023463,Increase
TAP,506800000.0,1.959154641008487,-853100000.0,-13.837345098293651,-3000000.0,-1.386962552011095,Increase,Decrease,Decrease,1001100000.0,9.3552004485562,713600000.0,19.52287152549792,1124200000.0,-641.3006274957216,187500000.0,7.261250096816663,475000000.0,4.933527212297473,287500000.0,4.080445087853768,Increase,Increase,Increase,Increase,Increase,Increase,577000000.0,38.41544607190413,Increase,566900000.0,67.43992386390674,Increase
MDLZ,230000000.0,0.3232107474599788,-3364000000.0,-16.611525356772503,-17408386.0,-1.2745076173866,Increase,Decrease,Decrease,4520000000.0,14.3510287020574,2452000000.0,21.676096181046667,2242000000.0,82.51748251748252,637000000.0,8.475252794039378,2705000000.0,9.765342960288814,2068000000.0,10.245739199365843,Increase,Increase,Increase,Increase,Increase,Increase,806000000.0,20.624360286591603,Increase,600000000.0,19.98667554963358,Increase
MCO,,0.0,,0.0,,0.0,No Change,No Change,No Change,,0.0,,0.0,,0.0,210000000.0,6.092254134029584,210000000.0,6.092254134029584,,0.0,No Change,No Change,No Change,Increase,Increase,No Change,,0.0,No Change,,0.0,No Change
MOS,-353200000.0,-1.5103053108697528,819700000.0,33.98565446328621,-14968282.0,-4.414492341337772,Decrease,Increase,Decrease,-5429100000.0,-28.38715412126409,-3545200000.0,-61.593523055005384,-2417900000.0,-67.48632354583009,-98000000.0,-10.0978876867594,-1981900000.0,-13.820877411976372,-1883900000.0,-14.091133483925978,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-1528600000.0,-38.83835560750038,Decrease,-1683700000.0,-62.62599962804538,Decrease
